Title,Author,Date,Subjects,Description,OstiID,DOI,Report Number,DOE Number,URL,
Results of Deposition Scoping Tests,"Hu, M.Z.",2003-03-04,"12 MANAGEMENT OF RADIOACTIVE WASTES, AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; 36 MATERIALS SCIENCE; ALUMINIUM; CONCENTRATION RATIO; CRYSTALLIZATION; DEPOSITION; EVAPORATION; EVAPORATORS; INDUCTION; PROCESSING; RECOMMENDATIONS; SHUTDOWN; SILICON; SIMULATION; STAINLESS STEELS; STORAGE FACILITIES; SUPERSATURATION; THERMODYNAMIC MODEL; THERMODYNAMICS","The processes of crystallization and solid deposit formation that led to the shutdown of the 2H evaporator operation at the Savannah River Site (SRS) and that could possibly cause similar problems in the future or in other evaporators need to be better understood. Through experimentation, thermodynamic modeling, and correlation of scaling to historical tank farm operations, progress has been made in developing guidelines as to the concentrations of silicon and aluminum that can be processed by evaporators while avoiding unacceptable levels of scale formation. However, because of limitations of the thermodynamic model and an insufficient amount of operational data at slightly supersaturated concentration levels, uncertainty still exists regarding acceptable feed concentrations. The objective of this effort is to provide information that can be used in defining acceptable levels of silicon and aluminum in evaporator feed solutions. Data collected previously showed that particle formation reactions can be rapid at evaporator temperatures for elevated silicon and aluminum concentrations. However, insufficient data exists to estimate the silicon and aluminum concentrations above which solids will form in the time frame of evaporator processing. The work described in this report was designed to determine the induction period for solutions of decreasing aluminum and silicon concentration such that the supersaturation level corresponding to a 4-h induction time for particle nucleation/growth in bulk solution can be estimated. In addition, experiments were conducted to explore the supersaturation levels that can result in deposition of solids on metal surfaces at varying aluminum-to-silicon concentration ratios. Laboratory studies of particle growth in solution were conducted at relatively low supersaturation levels. Dynamic-light-scattering (DLS) studies and deposition tests, similar to those performed in FY 2001, were conducted with solutions at relatively low supersaturation levels and at elevated temperatures to explore the formation of solids under conditions similar to those encountered in evaporator processing. The deposition of solids on stainless steel samples placed in the solutions during the experiments was simultaneously investigated. In addition, the deposition of solids on stainless steel surfaces was investigated in laboratory-scale batch evaporation experiments. Completion of this effort will aid the development of operating strategies to mitigate or avoid solid scale formation on surfaces in evaporator systems. The results are expected to benefit plant operations by helping to determine acceptable silicon and aluminum feed concentrations.",885831,10.2172/885831,ORNL/TM-2003/5,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885831
Design and Certification of Targets for Drop Tests at the NTRC Packaging Research Facility,"Ludwig, S.B.",2003-06-05,"12 MANAGEMENT OF RADIOACTIVE WASTES, AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; DESIGN; DOCUMENTATION; EVALUATION; PACKAGING; TARGETS","This report provides documentation of the design and certification of drop pad (targets) at the National Transportation Research Center (NTRC) Packaging Research Facility(PRF). Based on the evaluation performed, it has been demonstrated that the small (interior) drop pad (target) meets the regulatory definition of a flat, essentially unyielding, horizontal surface for packages weighing up to 3,150 lb (1,432 kg). The large (exterior) drop pad (target) meets the regulatory definition of a flat, essentially unyielding, horizontal surface for packages weighing up to 28,184 lb (12,811 kg).",885697,10.2172/885697,ORNL/NTRC-001,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885697
Fuel Cell Demonstration Project - 200 kW - Phosphoric Acid Fuel Cell Power Plant Located at the National Transportation Research Center: FINAL REPORT,"Berry, JB",2005-05-06,"30 DIRECT ENERGY CONVERSION; 32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; CLIMATES; COMPATIBILITY; ECONOMICS; EFFICIENCY; ENERGY EFFICIENCY; FUEL CELL POWER PLANTS; FUEL CELLS; HOT WATER; ORNL; PHOSPHORIC ACID","Oak Ridge National Laboratory (ORNL) researches and develops distributed generation technology for the Department of Energy, Energy Efficiency and Renewable Energy Distributed Energy Program. This report describes installation and operation of one such distributed generation system, a United Technology Corporation fuel cell located at the National Transportation Research Center in Knoxville, Tennessee. Data collected from June 2003 to June of 2004, provides valuable insight regarding fuel cell-grid compatibility and the cost-benefit of the fuel cell operation. The NTRC fuel cell included a high-heat recovery option so that use of thermal energy improves project economics and improves system efficiency to 59% year round. During the year the fuel cell supplied a total of 834MWh to the NTRC and provided 300MBtu of hot water. Installation of the NTRC fuel cell was funded by the Distributed Energy Program with partial funding from the Department of Defense's Climate Change Fuel Cell Buy Down Program, administered by the National Energy Technology Laboratory. On-going operational expenses are funded by ORNL's utility budget and are paid from operational cost savings. Technical information and the benefit-cost of the fuel cell are both evaluated in this report and sister reports.",885957,10.2172/885957,ORNL/TM-2004/233,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885957
Minimum Critical Values Study,"Fox, P.B.",2005-07-11,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; GEOMETRY; HOMOGENEOUS MIXTURES; MIXTURES; NEUTRONS; NITRATES; PLUTONIUM OXIDES; THICKNESS; URANIUM,"This report provides minimum critical values for various 30-cm water-reflected uranium and plutonium oxide and nitrate aqueous mixtures as calculated by the SCALE CSAS1X sequence using the 238-group ENDF/B-V neutron cross-section library. The minimum values were determined through parametric searches in one-dimensional geometry. The calculations have been performed to obtain the minimum values: critical volume and mass for spheres, critical radius for cylinders, critical thickness for slabs, and minimum critical concentration (infinite geometry) for the following homogeneous mixtures: (1) UO{sub 2}-H{sub 2}O for 3, 4, 5, 20, and 100 wt % {sup 235}U; (2) UNH for 3, 4, 5, 20, and 100 wt % {sup 235}U; (3) PuO{sub 2}-H{sub 2}O for 100/0/0, 95/5/0, 90/5/5, 80/10/10, and 71/17/11/1 wt % of {sup 239}Pu/{sup 240}Pu/{sup 241}Pu(/{sup 242}Pu); and (4) PuNH for 100/0/0, 95/5/0, 90/5/5, 80/10/10, and 71/17/11/1 wt % of {sup 239}Pu/{sup 240}Pu/{sup 241}Pu(/{sup 242}Pu). All bounding surfaces were fully reflected by 30 cm of H{sub 2}O.",886003,10.2172/886003,ORNL/TM-2003/211,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/886003
Heat Pump Water Heater Technology: Experiences of Residential Consumers and Utilities,"Ashdown, BG",2004-08-04,"29 ENERGY PLANNING, POLICY AND ECONOMY; 32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; ELECTRIC UTILITIES; ENERGY EFFICIENCY; HEAT PUMPS; HOT WATER; LIFE CYCLE; LIFE-CYCLE COST; OPERATING COST; PAYBACK PERIOD; PEAK LOAD; QUALITY CONTROL; RESEARCH PROGRAMS; SPACE HEATING; WATER; WATER HEATERS; WATER HEATING","This paper presents a case study of the residential heat pump water heater (HPWH) market. Its principal purpose is to evaluate the extent to which the HPWH will penetrate the residential market sector, given current market trends, producer and consumer attributes, and technical parameters. The report's secondary purpose is to gather background information leading to a generic framework for conducting market analyses of technologies. This framework can be used to compare readiness and to factor attributes of market demand back into product design. This study is a rapid prototype analysis rather than a detailed case analysis. For this reason, primary data collection was limited and reliance on secondary sources was extensive. Despite having met its technical goals and having been on the market for twenty years, the HPWH has had virtually no impact on contributing to the nation's water heating. In some cases, HPWH reliability and quality control are well below market expectations, and early units developed a reputation for unreliability, especially when measured against conventional water heaters. In addition to reliability problems, first costs of HPWH units can be three to five times higher than conventional units. Without a solid, well-managed business plan, most consumers will not be drawn to this product. This is unfortunate. Despite its higher first costs, efficiency of an HPWH is double that of a conventional water heater. The HPWH also offers an attractive payback period of two to five years, depending on hot water usage. On a strict life-cycle basis it supplies hot water very cost effectively. Water heating accounts for 17% of the nation's residential consumption of electricity (see chart at left)--water heating is second only to space heating in total residential energy use. Simple arithmetic suggests that this figure could be reduced to the extent HPWH technology displaces conventional water heating. In addition, the HPWH offers other benefits. Because it produces hot water by extracting heat from the air it tends to dehumidify and cool the room in which it is placed. Moreover, it tends to spread the water heating load across utility non-peak periods. Thus, electric utilities with peak load issues could justify internal programs to promote this technology to residential and commercial customers. For practical purposes, consumers are indifferent to the manner in which water is heated but are very interested in product attributes such as initial first cost, operating cost, performance, serviceability, product size, and installation costs. Thus, the principal drivers for penetrating markets are demonstrating reliability, leveraging the dehumidification attributes of the HPWH, and creating programs that embrace life-cycle cost principles. To supplement this, a product warranty with scrupulous quality control should be implemented; first-price reduction through engineering, perhaps by reducing level of energy efficiency, should be pursued; and niche markets should be courted. The first step toward market penetration is to address the HPWH's performance reliability. Next, the manufacturers could engage select utilities to aggressively market the HPWH. A good approach would be to target distinct segments of the market with the potential for the highest benefits from the technology. Communications media that address performance issues should be developed. When marketing to new home builders, the HPWH could be introduced as part of an energy-efficient package offered as a standard feature by builders of new homes within a community. Conducting focus groups across the United States to gather input on HPWH consumer values will feed useful data back to the manufacturers. ''Renaming'' and ''repackaging'' the HPWH to improve consumer perception, appliance aesthetics, and name recognition should be considered. Once an increased sales volume is achieved, the manufacturers should reinvest in R&amp;D to lower the price of the units. The manufacturers should work with ''do-it-yourself'' (DIY) stores to facilitate introduction of the technology to these sales venues. The HPWH is an excellent example of a technology that would have benefited from the implementation of a market research program run in parallel with the technology R&amp;D program. Understanding consumer values and ''willingness to pay'' for product attributes and recognizing the corresponding influences those values have on purchase decisions are crucial. This knowledge should be incorporated into the R&amp;D process with continuous dialogue between the market research and the R&amp;D programs. Partnerships among stakeholders to gather consumer feedback and market analysis during R&amp;D will facilitate a strong framework for successful market penetration of energy-efficient technologies.",885625,10.2172/885625,ORNL/TM-2004/81,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885625
Thermodynamic Factors Affecting UC<sub>1-x</sub>N<sub>x</sub>Irradiation and Synthesis,"Lindemer, T.B.",2005-04-22,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 21 SPECIFIC NUCLEAR REACTORS AND ASSOCIATED PLANTS; FISSION PRODUCTS; GAS COOLED REACTORS; IRRADIATION; KERNELS; MIXTURES; NITROGEN; SYNTHESIS; THERMODYNAMICS; URANIUM CARBIDES; URANIUM NITRIDES,"There is interest in attempting to synthesize nearly pure uranium nitride (UN) kernels for high-temperature gas-cooled reactor (HTGR) fuel. Because the proposed process involves carbothermic conversion of a urania-carbon mixture in nitrogen and because there is a complete ideal solution of uranium carbide (UC) and UN, which is written as UC{sub 1-x}N{sub x}, the practical value of x for fuel irradiation needs to be determined. Insight is to be gained by relevant thermodynamic calculations of carbide-nitride equilibria for the fuel and fission product systems. The equilibria are readily compared on the nitrogen-based Ellingham diagram, which, in turn, provides guidance in interpreting past irradiations and in synthesis of the UC{sub 1-x}N{sub x} kernels.",885978,10.2172/885978,ORNL/TM-2004/158,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885978
Calibration of Small Plastic Scintillators for Imaging Applications,"Pozzi, S.",2005-01-19,46 INSTRUMENTATION RELATED TO NUCLEAR SCIENCE AND TECHNOLOGY; CALIBRATION; PHOSPHORS; PLASTIC SCINTILLATION DETECTORS; PLASTIC SCINTILLATORS,This report presents the results of measurements and simulations performed with 12 small plastic scintillation detectors manufactured by Scionix for imaging applications. The scintillator is equivalent to a Bicron BC-420 plastic scintillator. A gamma calibration is presented to determine the voltage to be applied on each detector to ensure uniform detector operation. Time of flight measurements performed with a Cf-252 source are also presented. Comparisons between experimental data and data from the Monte Carlo simulations show good agreement for time lags of 0 to 70 ns.,885841,10.2172/885841,ORNL/TM-2004/298,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885841
Recent Developments in the MCNP-POLIMI Postprocessing Code,"Pozzi, S.A.",2004-12-17,46 INSTRUMENTATION RELATED TO NUCLEAR SCIENCE AND TECHNOLOGY; DEAD TIME; DESIGN; DISTRIBUTION; FISSION; MODIFICATIONS; MULTIPLICITY; NEUTRONS; PHOSPHORS; PHOTONS; PHYSICS; RADIATION DETECTORS; SIMULATION; STATISTICS,"The design and analysis of measurements performed with organic scintillators rely on the use of Monte Carlo codes to simulate the interaction of neutrons and photons, originating from fission and other reactions, with the materials present in the system and the radiation detectors. MCNP-PoliMi is a modification of the MCNP-4c code that models the physics of secondary particle emission from fission and other processes realistically. This characteristic allows for the simulation of the higher moments of the distribution of the number of neutrons and photons in a multiplying system. The present report describes the recent additions to the MCNP-PoliMi post-processing code. These include the simulation of detector dead time, multiplicity, and third order statistics.",885763,10.2172/885763,ORNL/TM-2004/299,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885763
Evaluation of Cross-Section Sensitivities in Computing Burnup Credit Fission Product Concentrations,"Gauld, I.C.",2005-08-12,"11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 12 MANAGEMENT OF RADIOACTIVE WASTES, AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; ACCURACY; ACTINIDES; BURNUP; CRITICALITY; CROSS SECTIONS; EIGENVALUES; EVALUATION; FISSION PRODUCTS; IRRADIATION; NEUTRONS; PRODUCTION; REACTION KINETICS; REACTIVITY WORTHS; SPENT FUELS","U.S. Nuclear Regulatory Commission Interim Staff Guidance 8 (ISG-8) for burnup credit covers actinides only, a position based primarily on the lack of definitive critical experiments and adequate radiochemical assay data that can be used to quantify the uncertainty associated with fission product credit. The accuracy of fission product neutron cross sections is paramount to the accuracy of criticality analyses that credit fission products in two respects: (1) the microscopic cross sections determine the reactivity worth of the fission products in spent fuel and (2) the cross sections determine the reaction rates during irradiation and thus influence the accuracy of predicted final concentrations of the fission products in the spent fuel. This report evaluates and quantifies the importance of the fission product cross sections in predicting concentrations of fission products proposed for use in burnup credit. The study includes an assessment of the major fission products in burnup credit and their production precursors. Finally, the cross-section importances, or sensitivities, are combined with the importance of each major fission product to the system eigenvalue (k{sub eff}) to determine the net importance of cross sections to k{sub eff}. The importances established the following fission products, listed in descending order of priority, that are most likely to benefit burnup credit when their cross-section uncertainties are reduced: {sup 151}Sm, {sup 103}Rh, {sup 155}Eu, {sup 150}Sm, {sup 152}Sm, {sup 153}Eu, {sup 154}Eu, and {sup 143}Nd.",885988,10.2172/885988,ORNL/TM-2005/48,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885988
Experimental Methodology for Determining Optimum Process Parameters for Production of Hydrous Metal Oxides by Internal Gelation,"Collins, J.L.",2005-10-28,36 MATERIALS SCIENCE; GELATION; MICROSPHERES; OXIDES; PRODUCTION,The objective of this report is to describe a simple but very useful experimental methodology that was used to determine optimum process parameters for preparing several hydrous metal-oxide gel spheres by the internal gelation process. The method is inexpensive and very effective in collection of key gel-forming data that are needed to prepare the hydrous metal-oxide microspheres of the best quality for a number of elements.,885982,10.2172/885982,ORNL/TM-2005/102,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885982
Fuel Fabrication for Surrogate Sphere-Pac Rodlet,"Del Cul, G.D.",2005-07-19,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 21 SPECIFIC NUCLEAR REACTORS AND ASSOCIATED PLANTS; ACTINIDES; AMERICIUM; FABRICATION; FUEL CYCLE; FUEL ELEMENTS; FUEL PINS; FUEL RODS; HELIUM; IRRADIATION; REACTOR CORES; THORIUM,"Sphere-pac fuel consists of a blend of spheres of two or three different size fractions contained in a fuel rod. The smear density of the sphere-pac fuel column can be adjusted to the values obtained for light-water reactor (LWR) pellets (91-95%) by using three size fractions, and to values typical of the fast-reactor oxide fuel column ({approx}85%) by using two size fractions. For optimum binary packing, the diameters of the two sphere fractions must differ by at least a factor of 7 (ref. 3). Blending of spheres with smaller-diameter ratios results in difficult blending, nonuniform loading, and lower packing fractions. A mixture of about 70 vol% coarse spheres and 30 vol% fine spheres is needed to obtain high packing fractions. The limiting smear density for binary packing is 86%, with about 82% achieved in practice. Ternary packing provides greater smear densities, with theoretical values ranging from 93 to 95%. Sphere-pac technology was developed in the 1960-1990 period for thermal and fast spectrum reactors of nearly all types (U-Th and U-Pu fuel cycles, oxide and carbide fuels), but development of this technology was most strongly motivated by the need for remote fabrication in the thorium fuel cycle. The application to LWR fuels as part of the DOE Fuel Performance Improvement Program did not result in commercial deployment for a number of reasons, but the relatively low production cost of existing UO{sub 2} pellet fuel is probably the most important factor. In the case of transmutation fuels, however, sphere-pac technology has the potential to be a lower-cost alternative while also offering great flexibility in tailoring the fuel elements to match the exact requirements of any particular reactor core at any given time in the cycle. In fact, the blend of spheres can be adjusted to offer a different composition for each fuel pin or group of pins in a given fuel element. Moreover, it can even provide a vertical gradient of composition in a single fuel pin. For minor-actinide-bearing fuels, the sphere-pac form is likely to accept the large helium release from {sup 241}Am transmutation with less difficulty than pellet forms and is especially well suited to remote fabrication as a dustless fuel form that requires a minimum number of mechanical operations. The sphere-pac (and vi-pac) fuel forms are being explored for use as a plutonium-burning fuel by the European Community, the Russian Federation, and Japan. Sphere-pac technology supports flexibility in the design and fabrication of fuels. For example, the blend composition can be any combination of fissile, fertile, transmutation, and inert components. Since the blend of spheres can be used to fill any geometric form, nonconventional fuel geometries (e.g., annular fuels rods, or annular pellets with the central region filled with spheres) are readily fabricated using sphere-pac loading methods. A project, sponsored by the U.S. Department of Energy Advanced Fuel Cycle Initiative (AFCI), has been initiated at Oak Ridge National Laboratory (ORNL) with the objective of conducting the research and development necessary to evaluate sphere-pac fuel for transmutation in thermal and fast-spectrum reactors. This AFCI work is unique in that it targets minor actinide transmutation and explores the use of a resin-loading technology for the fabrication of the remote-handled minor actinide fraction. While there are extensive data on sphere-pac fuel performance for both thermal-spectrum and fast-spectrum reactors, there are few data with respect to their use as a transmutation fuel. The sphere-pac fuels developed will be tested as part of the AFCI LWR-2 irradiations. This report provides a review of development efforts related to the fabrication of a sphere-pac rodlet containing surrogate fuel materials. The eventual goal of this activity is to develop a robust process that can be used to fabricate fuels or targets containing americium. The report also provides a review of the materials, methods, and techniques to be used in the fabrication of the surrogate fuel rodlet that will also be used in the actual LWR-2 irradiation specimen.",885986,10.2172/885986,ORNL/TM-2005/108,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885986
Wide-Bandgap Semiconductors,"Chinthavali, M.S.",2005-11-22,42 ENGINEERING; ELECTRICAL PROPERTIES; FIELD EFFECT TRANSISTORS; GALLIUM NITRIDES; HEAT SINKS; INVERTERS; PHYSICAL PROPERTIES; POWER DENSITY; SEMICONDUCTOR DEVICES; SILICON CARBIDES; THERMAL CONDUCTIVITY,"With the increase in demand for more efficient, higher-power, and higher-temperature operation of power converters, design engineers face the challenge of increasing the efficiency and power density of converters [1, 2]. Development in power semiconductors is vital for achieving the design goals set by the industry. Silicon (Si) power devices have reached their theoretical limits in terms of higher-temperature and higher-power operation by virtue of the physical properties of the material. To overcome these limitations, research has focused on wide-bandgap materials such as silicon carbide (SiC), gallium nitride (GaN), and diamond because of their superior material advantages such as large bandgap, high thermal conductivity, and high critical breakdown field strength. Diamond is the ultimate material for power devices because of its greater than tenfold improvement in electrical properties compared with silicon; however, it is more suited for higher-voltage (grid level) higher-power applications based on the intrinsic properties of the material [3]. GaN and SiC power devices have similar performance improvements over Si power devices. GaN performs only slightly better than SiC. Both SiC and GaN have processing issues that need to be resolved before they can seriously challenge Si power devices; however, SiC is at a more technically advanced stage than GaN. SiC is considered to be the best transition material for future power devices before high-power diamond device technology matures. Since SiC power devices have lower losses than Si devices, SiC-based power converters are more efficient. With the high-temperature operation capability of SiC, thermal management requirements are reduced; therefore, a smaller heat sink would be sufficient. In addition, since SiC power devices can be switched at higher frequencies, smaller passive components are required in power converters. Smaller heat sinks and passive components result in higher-power-density power converters. With the advent of the use of SiC devices it is imperative that models of these be made available in commercial simulators. This enables power electronic designers to simulate their designs for various test conditions prior to fabrication. To build an accurate transistor-level model of a power electronic system such as an inverter, the first step is to characterize the semiconductor devices that are present in the system. Suitable test beds need to be built for each device to precisely test the devices and obtain relevant data that can be used for modeling. This includes careful characterization of the parasitic elements so as to emulate the test setup as closely as possible in simulations. This report is arranged as follows: Chapter 2--The testing and characterization of several diodes and power switches is presented. Chapter 3--A 55-kW hybrid inverter (Si insulated gate bipolar transistor--SiC Schottky diodes) device models and test results are presented. A detailed description of the various test setups followed by the parameter extraction, modeling, and simulation study of the inverter performance is presented. Chapter 4--A 7.5-kW all-SiC inverter (SiC junction field effect transistors (JFET)--SiC Schottky diodes) was built and tested. The models built in Saber were validated using the test data and the models were used in system applications in the Saber simulator. The simulation results and a comparison of the data from the prototype tests are discussed in this chapter. Chapter 5--The duration test results of devices utilized in buck converters undergoing reliability testing are presented.",886008,10.2172/886008,ORNL/TM-2005/214,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/886008
Neutron Resonance Parameters of 238U and the Calculated Cross Sections from the Reich-Moore Analysis of Experimental Data in the Neutron Energy Range from 0 keV to 20 keV,"Derrien, H",2005-12-05,43 PARTICLE ACCELERATORS; 73 NUCLEAR PHYSICS AND RADIATION PHYSICS; BENCHMARKS; CROSS SECTIONS; ELECTRONS; ENERGY RANGE; EVALUATION; FORECASTING; LINEAR ACCELERATORS; NEUTRONS; RESOLUTION; RESONANCE; RESONANCE INTEGRALS,"The neutron resonance parameters of {sup 238}U were obtained from a SAMMY analysis of high-resolution neutron transmission measurements and high-resolution capture cross section measurements performed at the Oak Ridge Electron Linear Accelerator (ORELA) in the years 1970-1990, and from more recent transmission and capture cross section measurements performed at the Geel Linear Accelerator (GELINA). Compared with previous evaluations, the energy range for this resonance analysis was extended from 10 to 20 keV, taking advantage of the high resolution of the most recent ORELA transmission measurements. The experimental database and the method of analysis are described in this report. The neutron transmissions and the capture cross sections calculated with the resonance parameters are compared with the experimental data. A description is given of the statistical properties of the resonance parameters and of the recommended values of the average parameters. The new evaluation results in a slight decrease of the effective capture resonance integral and improves the prediction of integral thermal benchmarks by 70 pcm to 200 pcm.",885973,10.2172/885973,ORNL/TM-2005/241,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885973
Proceedings of the Oak Ridge Electron Linear Accelerator (ORELA) Workshop,"Dunn, M.E.",2006-02-27,21 SPECIFIC NUCLEAR REACTORS AND ASSOCIATED PLANTS; 43 PARTICLE ACCELERATORS; ASTROPHYSICS; COST RECOVERY; CRITICALITY; DIFFERENTIAL CROSS SECTIONS; ELECTRONS; FUEL CYCLE; LINEAR ACCELERATORS; NUCLEAR INDUSTRY; REACTORS; RELIABILITY; RESONANCE,"The Oak Ridge National Laboratory (ORNL) organized a workshop at ORNL July 14-15, 2005, to highlight the unique measurement capabilities of the Oak Ridge Electron Linear Accelerator (ORELA) facility and to emphasize the important role of ORELA for performing differential cross-section measurements in the low-energy resonance region that is important for nuclear applications such as nuclear criticality safety, nuclear reactor and fuel cycle analysis, stockpile stewardship, weapons research, medical diagnosis, and nuclear astrophysics. The ORELA workshop (hereafter referred to as the Workshop) provided the opportunity to exchange ideas and information pertaining to nuclear cross-section measurements and their importance for nuclear applications from a variety of perspectives throughout the U.S. Department of Energy (DOE). Approximately 50 people, representing DOE, universities, and seven U.S. national laboratories, attended the Workshop. The objective of the Workshop was to emphasize the technical community endorsement for ORELA in meeting nuclear data challenges in the years to come. The Workshop further emphasized the need for a better understanding of the gaps in basic differential nuclear measurements and identified the efforts needed to return ORELA to a reliable functional measurement facility. To accomplish the Workshop objective, nuclear data experts from national laboratories and universities were invited to provide talks emphasizing the unique and vital role of the ORELA facility for addressing nuclear data needs. ORELA is operated on a full cost-recovery basis with no single sponsor providing complete base funding for the facility. Consequently, different programmatic sponsors benefit by receiving accurate cross-section data measurements at a reduced cost to their respective programs; however, leveraging support for a complex facility such as ORELA has a distinct disadvantage in that the programmatic funds are only used to support program-specific measurements. As a result, ORELA has not received base funding to support major upgrades and significant maintenance operations that are essential to keep the facility in a state of readiness over the long term. As a result, ORELA has operated on a ''sub-bare-minimum'' budget for the past 10 to 15 years, and the facility has not been maintained at a level for continued reliable operation for the long term. During the Workshop, Jerry McKamy (NNSA/NA-117) used a hospital patient metaphor that accurately depicts the facility status. ORELA is currently in the intensive care unit (ICU) on life support, and refurbishment efforts are needed to get the ''patient'' off life support and out to an ordinary hospital room. McKamy further noted that the DOE NCSP is planning to fund immediate refurbishment tasks ($1.5 M over three years) to help reestablish reliable ORELA operation (i.e., move ORELA from ICU to an ordinary hospital room). Furthermore, the NCSP will work to identify and carry out the actions needed to discharge ORELA from the ''hospital'' over the next five to seven years. In accordance with the Workshop objectives, the technical community publicly endorsed the need for a reliable ORELA facility that can meet current and future nuclear data needs. These Workshop proceedings provide the formal documentation of the technical community endorsement for ORELA. Furthermore, the proceedings highlight the past and current contributions that ORELA has made to the nuclear industry. The Workshop further emphasized the operational and funding problems that currently plague the facility, thereby limiting ORELA's operational reliability. Despite the recent operational problems, ORELA is a uniquely capable measurement facility that must be part of the overall U.S. nuclear data measurement portfolio in order to support current and emerging nuclear applications. The Workshop proceedings further emphasize that ORNL, the technical community, and programmatic sponsors are eager to see ORELA reestablish reliable measurement operation and be readily available to address nuclear data challenges in the United States.",886000,10.2172/886000,ORNL/TM-2005/272,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/886000
Neutron Data for Water Shielding,"Feshbach, H.",1949-09-01,PHYSICS; ANGULAR DISTRIBUTION-- CROSS SECTIONS-- DEUTERON BEAMS-- ENERGY-- NEUTRONS- - NUCLEAR REACTIONS-- SHIELDING-- TRITIUM-- WATER; CROSS SECTIONS-- NEUTRONS-- OXYGEN-- SHIELDING-- WATER,,4434979,,AECD-2755,None,http://www.osti.gov/scitech/biblio/4434979
GAMMA HEATING MEASUREMENTS IN THE BULK SHIELDING REACTOR,"Binford, F T; Bettis, E S; Howe, J T",1956-03-01,PHYSICS; ALUMINUM; BUILDING MATERIALS; COOLING; COPPER; GAMMA RADIATION; HEATING; IRON; LEAD; MATERIALS TESTING; MEASURED VALUES; MTR; REACTOR CORE; REACTORS; SAMPLING; SHIELDING MATERIALS,,4362170,10.2172/4362170,CF-56-3-72,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4362170
DESIGN STUDY OF AN ADVANCED TEST REACTOR.   Reactor Design and Feasibility Study,"Carter, W.L.; Cagle, C.D.; Garrett, C.W.; Hankins, F.E.; Humez, E.L.; Kirk, W.L.; Morrison, C.L.; Niehaus, D.J.; Woodard, R.E.",1957-08-01,PHYSICS; ALUMINUM; CONFIGURATION; ENRICHMENT; FAST NEUTRONS; HEAVY WATER; HEAVY WATER MODERATOR; IN PILE LOOPS; LIFETIME; MATERIALS TESTING; NEUTRON FLUX; PIPES; PLANNING; POWER; REACTOR CORE; REACTOR FUELING; REACTORS; REFLECTORS; THERMAL NEUTRONS; TUBES; URANIUM 235; ZONES,"A conceptual design of an advanced engineering test reactor is presented.  
 The reactor is a heavily-loaded, fully-enriched U/sup 235/   system containing 
 four 8-in. diameter experiment tubes penetrating the core.  The core 
 configuration is two fuel slabs separated by a D/sub 2/O moderating region 
 containing the four experiment tubes.  A fast neutron reflector of 70 volume% 
 aluminum and 30 volume% D/sub 2/O comprises the region at the outside of the fuel 
 slabs.   Unperturbed thermal neutron fluxes as high as 2.48 x 10/sup 15/ neutrons/
 cm/sup 2/-sec can be supplied to the experiment region for a core lifetime of 
 greater than 12 days at a total reactor power not exceeding 500 Mw.   (auth)",4331266,,CF-57-8-5,None,http://www.osti.gov/scitech/biblio/4331266
ULTRA HIGH FLUX RESEARCH REACTORS,"Lane, J.A.",1958-07-31,PHYSICS; ACTINIDES; BIBLIOGRAPHY; DIFFRACTION; ISOTOPES; MATERIALS TESTING; NEUTRON FLUX; NEUTRON SPECTROMETERS; NEUTRONS; PLANNING; PRODUCTION; RESEARCH REACTORS; SOLIDS; SPECTRA; VELOCITY; WATER MODERATOR,"Verbatim transcriptions of nine seminars on ultra high flux research reactors are revised and collected here.  The seminars included: production of transuranic elements, isotope production using high fluxes, high fluxes for neutron diffraction experiments and velocity selector experiments, solid state physics and the materials for high flux reactors, physics of flux-trap and other ultra high flux reactors, and design considerations of aqueous flux-trap reactors.  (T.R.H.)",4301543,10.2172/4301543,CF-58-7-117,W-7405-ENG-26,http://www.osti.gov/scitech/biblio/4301543
